None,None,ECON,U292,04B,UPS,3.000,NULL,Statistical Inference,MW,03:50 pm-05:05 pm,30,31,-1,Angela D. Starrett,01/09-04/24,GEORGE 180,
None,None,ECON,U303,01B,UPS,3.000,NULL,International Economics,TR,09:25 am-10:40 am,30,33,-3,Ayse Mujde Erdogan,01/09-04/24,GEORGE 150,
None,None,ECON,U303,02B,UPS,3.000,NULL,International Economics,TR,01:00 pm-02:15 pm,30,32,-2,Ayse Mujde Erdogan,01/09-04/24,GEORGE 150,
None,None,ECON,U322,01B,UPS,3.000,NULL,Intermediate Macroeconomic Theory,TR,10:50 am-12:05 pm,35,41,-6,Chak Hung Jack Cheng,01/09-04/24,GEORGE 270,
None,None,ECON,U326,01B,UPS,3.000,NULL,Managerial Economics,TR,08:00 am-09:15 am,40,40,0,Samuel Thomas Cooper,01/09-04/24,GEORGE 150,
None,None,ECON,U326,02B,UPS,3.000,NULL,Managerial Economics,R,06:00 pm-08:40 pm,40,16,24,John Travis Sutton,01/09-04/24,GEORGE 260,
None,None,EDCE,502,002,COL,3.000,NULL,Guidance Techniques for Classroom Teachers,R,01:00 pm-03:55 pm,25,23,2,Moody E. Crews,01/09-04/24,WRDLAW 030,
None,None,EDCE,503,001,COL,3.000,NULL,Family Counseling,MW,02:20 pm-03:35 pm,25,23,2,Christopher Johnson Hipp,01/09-04/24,WRDLAW 122,
None,None,EDCE,503,002,COL,3.000,NULL,Family Counseling,R,01:00 pm-03:45 pm,25,17,8,Tiffany Marie Bordonada,01/09-04/24,WRDLAW 114,
None,None,EDCE,510,001,COL,3.000,NULL,Introduction to Counseling,MW,11:40 am-12:55 pm,25,25,0,Jessie Dawson Guest,01/09-04/24,WRDLAW 114,
None,None,EDCE,570,001,COL,3.000,NULL,Seminar in Counseling,W,01:00 pm-03:45 pm,15,13,2,Russell A. Haber,01/09-04/24,WRDLAW 029,
None,None,EDCE,570,002,COL,3.000,NULL,Seminar in Counseling,TR,10:05 am-11:20 am,15,15,0,Douglas Sha-Ronn Bates,01/09-04/24,HUMCB 314,
None,None,EDCE,600,001,COL,3.000,NULL,Communication Skills in Counseling,TR,11:40 am-12:55 pm,15,14,1,Therese Louise Newton,01/09-04/24,WRDLAW 271,
None,None,EDCE,600,002,COL,3.000,NULL,Communication Skills in Counseling,TR,08:30 am-09:45 am,15,13,2,Donya Demesha Ferguson,01/09-04/24,WRDLAW 271,
None,None,EDCE,600,003,COL,3.000,NULL,Communication Skills in Counseling,MW,08:30 am-09:45 am,15,15,0,Brooke C. Wymer,01/09-04/24,WRDLAW 271,
None,None,EDCE,708,001,COL,3.000,NULL,Critical Issues in School Counseling,T,04:30 pm-07:15 pm,15,10,5,Jonathan Howard Ohrt,01/09-04/24,WRDLAW 271,
None,None,EDCE,709,001,COL,3.000,NULL,Counseling Through Play,W,07:30 pm-10:15 pm,25,4,21,Jessie Dawson Guest,01/09-04/24,WRDLAW 101,
None,None,EDCE,711,001,COL,3.000,NULL,Advanced Family Counseling,W,04:40 pm-07:25 pm,15,11,4,Ryan Gilbert Carlson,01/09-04/24,WRDLAW 271,
None,None,EDCE,715,001,COL,3.000,NULL,Sexuality Counseling,M,05:30 pm-08:15 pm,20,9,11,Kenneth Wayne Phelps,01/09-04/24,PETIGR 101,
None,None,EDCE,716,001,COL,3.000,NULL,Leaders in Counselor Education,M,04:40 pm-07:25 pm,15,11,4,Russell A. Haber,01/09-04/24,EPWRTH 1,
None,None,EDCE,721,001,COL,3.000,NULL,Techniques of Counseling,R,04:30 pm-07:15 pm,15,11,4,Jonathan Howard Ohrt,01/09-04/24,WRDLAW 271,
None,None,EDCE,722,001,COL,3.000,NULL,Group Procedures in Counseling,T,04:30 pm-07:15 pm,15,12,3,Russell A. Haber,01/09-04/24,WRDLAW 274M,
None,None,EDCE,723,001,COL,3.000,NULL,Counseling Supervision Theory,W,04:40 pm-07:25 pm,15,6,9,Kathy M. Evans,01/09-04/24,WRDLAW 268,
None,None,EDCE,805E,001,COL,3.000-6.000,NULL,Elementary School Counseling Internship,M,04:40 pm-07:25 pm,6,0,6,None,01/09-04/24,WRDLAW 271,
None,None,EDCE,805E,002,COL,6.000,NULL,Elementary School Counseling Internship,M,04:40 pm-07:25 pm,6,7,-1,Moody E. Crews,12/16-05/05,WRDLAW 268,
None,None,EDCE,805F,001,COL,3.000-6.000,NULL,"Marriage, Couples and Family Counseling Intership",M,11:00 am-01:45 pm,12,1,11,Joshua M. Gold,01/09-04/24,WRDLAW 271,
None,None,EDCE,805F,002,COL,6.000,NULL,"Marriage, Couples and Family Counseling Intership",M,11:00 am-01:45 pm,8,7,1,Joshua M. Gold,12/16-05/05,WRDLAW 268,
None,None,EDCE,805S,001,COL,3.000-6.000,NULL,Secondary School Counseling Internship,M,04:40 pm-07:25 pm,6,0,6,None,01/09-04/24,WRDLAW 271,
None,None,EDCE,805S,002,COL,6.000,NULL,Secondary School Counseling Internship,M,04:40 pm-07:25 pm,6,6,0,Moody E. Crews,12/16-05/05,WRDLAW 268,
None,None,EDCE,822,001,COL,3.000,NULL,Advanced Practicum,T,01:00 pm-03:45 pm,15,4,11,Ryan Gilbert Carlson,01/09-04/24,WRDLAW 268,
None,None,EDCE,825,001,COL,3.000,NULL,Empirical Basis of Counseling,W,01:00 pm-03:45 pm,15,8,7,Joshua M. Gold,01/09-04/24,WRDLAW 268,
None,None,EDCE,855,002,COL,1.000-3.000,NULL,Internship in Counselor Education,,None,5,2,3,Dorothy Helen Ohrt,01/09-04/24,None,
None,None,EDCE,855,004,COL,1.000-3.000,NULL,Internship in Counselor Education,,None,5,1,4,Jonathan Howard Ohrt,01/09-04/24,None,
None,None,EDCE,855,005,COL,1.000-3.000,NULL,Internship in Counselor Education,,None,5,0,5,None,01/09-04/24,None,
None,None,EDCE,855,006,COL,1.000-3.000,NULL,Internship in Counselor Education,,None,4,0,4,None,01/09-04/24,None,
None,None,EDCE,856,001,COL,3.000,NULL,Supervised Internship in Counselor Education - Teaching,R,10:00 am-12:45 pm,15,4,11,Moody E. Crews,01/09-04/24,WRDLAW 268,
None,None,EDCE,899,001,COL,1.000-12.000,NULL,Dissertation Preparation,,None,3,1,2,Jonathan Howard Ohrt,01/09-04/24,None,
None,None,EDCE,899,003,COL,1.000-12.000,NULL,Dissertation Preparation,,None,5,1,4,Ryan Gilbert Carlson,01/09-04/24,None,
None,None,EDCE,899,053,COL,1.000-12.000,NULL,Dissertation Preparation,,None,5,4,1,Joshua M. Gold,01/09-04/24,None,
None,None,EDCE,899,138,COL,1.000-12.000,NULL,Dissertation Preparation,,None,5,0,5,None,01/09-04/24,None,
None,None,EDCF,U201,01,UPS,3.000,NULL,Introduction to Early Care and Education,W,08:00 am-10:40 am,20,13,7,Barbara E Manoski,01/09-04/24,HEC 2007,
None,None,EDCF,U346,01,UPS,3.000,NULL,Introduction to Family Studies,R,09:00 am-11:40 am,20,21,-1,Cathy F Sparks,01/09-04/24,HEC 2023,
None,None,EDCF,U350,01,UPS,3.000,NULL,Development of the Young Child I,W,11:00 am-01:40 pm,20,11,9,Nur E. Tanyel,01/09-04/24,HEC 2007,
None,None,EDCF,U352,01,UPS,4.000,NULL,Curriculum Methods and Standards I,T,08:30 am-01:00 pm,20,9,11,Patricia Hall Voelker,01/09-04/24,HEC 2024,
None,None,EDCF,U354,01,UPS,3.000,NULL,Exceptional Children and Early Intervention,T,01:30 pm-04:10 pm,20,21,-1,Cathy F Sparks,01/09-04/24,HEC 2024,
None,None,EDCF,U356,01,UPS,3.000,NULL,Family Interaction and Communication,R,01:40 pm-04:10 pm,20,12,8,Cathy F Sparks,01/09-04/24,HEC 2024,
None,None,EDCF,U450,01,UPS,3.000,NULL,Development of the Young Child II,MW,08:00 am-09:20 am,20,10,10,Nur E. Tanyel,01/09-04/24,URC 247,
None,None,EDCF,U452,01,UPS,4.000,NULL,Curriculum Methods and Standards II,R,08:30 am-01:00 pm,20,9,11,Patricia Hall Voelker,01/09-04/24,HEC 2024,
None,None,EDCF,U454,01,UPS,3.000,NULL,Guidance and Assessment Methods,F,10:00 am-12:40 pm,20,13,7,Ida P Thompson,01/09-04/24,URC 252,
None,None,EDCF,U456,01,UPS,3.000,NULL,Working with Parents in Diverse Settings,M,11:00 am-01:40 pm,20,10,10,Laura M Hooks,01/09-04/24,HEC 2005,
None,None,EDCF,U458,01,UPS,12.000,NULL,Internship,,None,10,2,8,Patricia Hall Voelker,01/09-04/24,None,
None,None,EDCF,U458,02,UPS,12.000,NULL,Internship,,None,12,3,9,Cathy F Sparks,01/09-04/24,None,
None,None,EDCI,B210,001,BFT,3.000,NULL,Clinical Observation and Analysis,MW,01:55 pm-03:10 pm,30,28,2,Bruce A Marlowe,01/09-04/24,HARG 158,
None,None,EDCI,B210,001,BFT,3.000,NULL,Clinical Observation and Analysis,W,01:30 pm-04:00 pm,30,28,2,Bruce A Marlowe,05/03-05/03,HARG 158,
None,None,EDCI,B243,001,BFT,3.000,NULL,Resources in Teaching,T,04:30 pm-07:15 pm,25,15,10,Colleen Beck-Ungvarsky,01/09-04/24,HARG 158,
None,None,EDCI,B243,001,BFT,3.000,NULL,Resources in Teaching,T,04:15 pm-06:45 pm,25,15,10,Colleen Beck-Ungvarsky,05/02-05/02,HARG 158,
None,None,EDCI,B441,001,BFT,3.000,NULL,Organization and Management in the Diverse Classroom,TR,08:00 am-09:15 am,25,14,11,Elizabeth Lee Johnson,01/09-04/24,HARG 158,
None,None,EDCI,B441,001,BFT,3.000,NULL,Organization and Management in the Diverse Classroom,R,08:00 am-10:30 am,25,14,11,Elizabeth Lee Johnson,04/27-04/27,HARG 158,
None,None,EDCI,U300,01,UPS,3.000,NULL,Resources and Technology in Teaching,R,04:00 pm-06:30 pm,23,14,9,Trixi Derosa-Davis,01/09-04/24,HEC 2009,
None,None,EDCI,U300,01S,UPS,3.000,NULL,Resources and Technology in Teaching,W,04:30 pm-07:10 pm,25,4,21,Jill Renee Winter,01/09-04/24,LIBR6 219,
None,None,EDCI,U300,02,UPS,3.000,NULL,Resources and Technology in Teaching,R,12:15 pm-02:45 pm,23,21,2,Trixi Derosa-Davis,01/09-04/24,HEC 2009,
None,None,EDCI,U300,03W,UPS,3.000,NULL,Resources and Technology in Teaching,,None,25,21,4,Trixi Derosa-Davis,01/09-04/24,8WEB 1,
None,None,EDCI,U300,04W,UPS,3.000,NULL,Resources and Technology in Teaching,,None,25,23,2,Gary Furman Bradley,01/09-04/24,8WEB 1,
None,None,EDCS,720,J51,COL,3.000,NULL,Introduction to Diversity and the Curriculum,,None,30,31,-1,James David Kirylo,03/13-05/02,3WEB 1,
None,None,EDCS,720,J55,COL,3.000,NULL,Introduction to Diversity and the Curriculum,,None,30,16,14,Yasha Jones Becton,03/13-05/02,3WEB 1,
None,None,EDCS,721,J50,COL,3.000,NULL,Social Class Diversity and the Curriculum,,None,40,30,10,Cathy A Brant,03/13-05/02,3WEB 1,
None,None,EDCS,722,J51,COL,3.000,NULL,Racial and Ethnic Diversity and the Curriculum,,None,25,19,6,Emily L Manigault,01/09-03/03,3WEB 1,
None,None,EDCS,725,J50,COL,3.000,NULL,Principles of Curriculum Construction,,None,30,36,-6,Russell Alan Conrath,01/09-03/03,3WEB 1,
None,None,EDCS,725,J51,COL,3.000,NULL,Principles of Curriculum Construction,,None,40,25,15,Christopher A Bogiages,01/09-03/03,3WEB 1,
None,None,EDCS,725,J55,COL,3.000,NULL,Principles of Curriculum Construction,,None,30,31,-1,Russell Alan Conrath,03/13-05/02,3WEB 1,
None,None,EDCS,726,J51,COL,3.000,NULL,Curriculum Leadership,,None,40,29,11,Suha Rahif Tamim,03/13-05/02,3WEB 1,
None,None,EDCS,812,J51,COL,3.000,NULL,Principles of Action Research,,None,40,24,16,Christopher A Bogiages,03/13-05/02,3WEB 1,
None,None,EDCS,812,J61,COL,3.000,NULL,Principles of Action Research,,None,20,15,5,Michael Maurice Grant,03/13-05/02,3WEB 1,
None,None,EDCS,813,J51,COL,3.000,NULL,Advanced Principles of Action Research,,None,40,33,7,Kenneth E Vogler,01/09-03/03,3WEB 1,
None,None,EDCS,820,J51,COL,3.000,NULL,Advanced Study of Diversity and Curriculum,,None,75,63,12,Richard Roland Lussier,01/09-03/03,3WEB 1,
None,None,EDCS,824,J51,COL,3.000,NULL,Curriculum Seminar,,None,40,28,12,Suha Rahif Tamim,01/09-03/03,3WEB 1,
None,None,EDCS,899,001,COL,1.000-12.000,NULL,Dissertation Preparation,,None,15,11,4,Susan L. Schramm-Pate,01/09-04/24,None,
None,None,EDCS,899,002,COL,1.000-12.000,NULL,Dissertation Preparation,,None,15,13,2,Kenneth E Vogler,01/09-04/24,None,
None,None,EDCS,899,003,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,8,2,Susan L. Schramm-Pate,01/09-03/03,None,
None,None,EDCS,899,004,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,3,7,Richard Roland Lussier,03/13-05/02,None,
None,None,EDCS,899,005,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,8,2,James David Kirylo,01/09-03/03,None,
None,None,EDCS,899,006,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,1,9,James David Kirylo,03/13-05/02,None,
None,None,EDCS,899,007,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,11,-1,Toby S Jenkins-Henry,03/13-05/02,None,
None,None,EDCS,899,008,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,10,0,Christopher A Bogiages,03/13-05/02,None,
None,None,EDCS,899,009,COL,1.000-12.000,NULL,Dissertation Preparation,,None,10,1,9,Rhonda B. Jeffries,03/13-05/02,None,
None,None,EDCS,899,010,COL,1.000-12.000,NULL,Dissertation Preparation,,None,2,1,1,Richard Roland Lussier,01/09-03/03,None,
None,None,EDEC,250,001,COL,3.000,NULL,Play and Early Learning,TR,01:15 pm-02:30 pm,25,24,1,Rebecca Elise Weissman,01/09-04/24,CDRCTR 219,
None,None,EDEC,250,002,COL,3.000,NULL,Play and Early Learning,TR,02:50 pm-04:05 pm,25,21,4,Rebecca Elise Weissman,01/09-04/24,CDRCTR 219,
None,None,EDEC,340,001,COL,3.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years)",MW,08:05 am-09:20 am,25,10,15,Kelly Etu Stanton,01/09-04/24,CJDS 1,
None,None,EDEC,340,002,COL,3.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years)",TR,10:05 am-11:20 am,25,23,2,Carolyn S Dorrell,01/09-04/24,WRDLAW 030,
None,None,EDEC,340,003,COL,3.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years)",TR,11:40 am-12:55 pm,25,25,0,Carolyn S Dorrell,01/09-04/24,WRDLAW 030,
None,None,EDEC,340P,001,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",M,08:05 am-09:45 am,6,6,0,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,002,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",M,09:50 am-11:30 am,6,5,1,Carolina L. Perkins,01/09-04/24,CJDS 1,
None,None,EDEC,340P,003,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",M,02:50 pm-04:30 pm,6,6,0,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,004,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",T,08:30 am-10:10 am,6,5,1,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,005,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",T,02:50 pm-04:30 pm,6,4,2,Carolina L. Perkins,01/09-04/24,CJDS 1,
None,None,EDEC,340P,006,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",W,08:05 am-09:45 am,6,5,1,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,007,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",W,09:50 am-11:30 am,6,6,0,Carolina L. Perkins,01/09-04/24,CJDS 1,
None,None,EDEC,340P,008,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",W,02:50 pm-04:30 pm,6,6,0,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,009,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",R,08:30 am-10:10 am,6,0,6,None,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,010,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",R,02:50 pm-04:30 pm,6,4,2,Carolina L. Perkins,01/09-04/24,CJDS 1,
None,None,EDEC,340P,011,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",F,08:05 am-09:45 am,6,5,1,Carolina L. Perkins,01/09-04/24,CDRCTR 210,
None,None,EDEC,340P,012,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",F,09:50 am-11:30 am,6,6,0,Carolina L. Perkins,01/09-04/24,CJDS 1,
None,None,EDEC,340P,013,COL,1.000,NULL,"The Young Child: Development, Care and Education (Birth to 3 years) Practicum",F,02:50 pm-04:30 pm,6,0,6,None,01/09-04/24,CDRCTR 210,
None,None,EDEC,441,001,COL,3.000,NULL,Teaching Mathematics in Early Childhood,T,03:30 pm-06:30 pm,25,24,1,Cindy Washington,01/09-04/24,CDRCTR 227,
None,None,EDEC,441,002,COL,3.000,NULL,Teaching Mathematics in Early Childhood,R,03:30 pm-06:30 pm,23,22,1,Melissa Rainsford,01/09-04/24,CDRCTR 227,
None,None,EDEC,441,003,COL,3.000,NULL,Teaching Mathematics in Early Childhood,R,03:30 pm-06:30 pm,24,22,2,Tamikah Baseemah Battle,01/09-04/24,JONES 201,
None,None,EDEC,441,004,COL,3.000,NULL,Teaching Mathematics in Early Childhood,W,03:30 pm-06:30 pm,24,22,2,Tamikah Baseemah Battle,01/09-04/24,CDRCTR 227,
None,None,EDEC,442,001,COL,3.000,NULL,Teaching Science in Early Childhood Education,T,08:00 am-09:30 am,25,24,1,Bridget T Miller,01/09-04/24,CDRCTR 219,
None,None,EDEC,442,002,COL,3.000,NULL,Teaching Science in Early Childhood Education,T,09:45 am-11:00 am,23,22,1,Bridget T Miller,01/09-04/24,CDRCTR 219,
None,None,EDEC,442,003,COL,3.000,NULL,Teaching Science in Early Childhood Education,R,08:00 am-09:30 am,24,22,2,Bridget T Miller,01/09-04/24,CDRCTR 219,
None,None,EDEC,442,004,COL,3.000,NULL,Teaching Science in Early Childhood Education,R,09:45 am-11:00 am,24,23,1,Bridget T Miller,01/09-04/24,CDRCTR 219,
None,None,EDEC,443,001,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Cynthia Francis,01/09-04/24,None,
None,None,EDEC,443,002,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,6,0,Jennifer Strickland-Poole,01/09-04/24,None,
None,None,EDEC,443,003,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Cynthia Francis,01/09-04/24,None,
None,None,EDEC,443,004,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,Kelly Etu Stanton,01/09-04/24,None,
None,None,EDEC,443,005,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,George Johnson,01/09-04/24,None,
None,None,EDEC,443,006,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,Joan Labuz Freeman,01/09-04/24,None,
None,None,EDEC,443,007,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,3,3,Richard Edward Moore,01/09-04/24,None,
None,None,EDEC,443,008,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,2,4,Elizabeth H Schaeffer,01/09-04/24,None,
None,None,EDEC,443,009,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,Robyne Essick Shealy,01/09-04/24,None,
None,None,EDEC,443,010,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Patricia C Edwards,01/09-04/24,None,
None,None,EDEC,443,011,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,2,4,Audrey Goettee Hutchins,01/09-04/24,None,
None,None,EDEC,443,012,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Vilora Lyn Mueller,01/09-04/24,None,
None,None,EDEC,443,013,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,Jill C Hunter,01/09-04/24,None,
None,None,EDEC,443,014,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Joshua Greenstein Hill,01/09-04/24,None,
None,None,EDEC,443,015,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,5,1,Ann Moore Stroud,01/09-04/24,None,
None,None,EDEC,443,016,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,7,4,3,Caroline Hutton Raszewski,01/09-04/24,None,
None,None,EDEC,443,017,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,6,0,Lydia K Spencer,01/09-04/24,None,
None,None,EDEC,443,018,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,3,3,Joshua Greenstein Hill,01/09-04/24,None,
None,None,EDEC,443,019,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Julie C Saunders,01/09-04/24,None,
None,None,EDEC,443,020,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,2,4,Allison Miller Free,01/09-04/24,None,
None,None,EDEC,443,021,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Maree Ervin Price,01/09-04/24,None,
None,None,EDEC,443,022,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,4,2,Joshua Greenstein Hill,01/09-04/24,None,
None,None,EDEC,443,024,COL,4.000,NULL,Internship in Integrated Curriculum in Early Childhood Education,,None,6,0,6,None,01/09-04/24,None,
None,None,EDEC,444,001,COL,3.000,NULL,Teaching Social Studies to Early Childhood Education,W,01:30 pm-04:30 pm,25,25,0,Meir Muller,01/09-04/24,CJDS 1,
None,None,EDEC,444,002,COL,3.000,NULL,Teaching Social Studies to Early Childhood Education,M,12:30 pm-03:30 pm,23,21,2,Cathy A Brant,01/09-04/24,PONT 1,
None,None,EDEC,444,003,COL,3.000,NULL,Teaching Social Studies to Early Childhood Education,W,03:30 pm-06:30 pm,25,21,4,Vilora Lyn Mueller,01/09-04/24,CFINQ 1,
None,None,EDEC,444,004,COL,3.000,NULL,Teaching Social Studies to Early Childhood Education,R,12:00 pm-03:00 pm,25,24,1,Cathy A Brant,01/09-04/24,WRDLAW 110,
None,None,EDEC,510,001,COL,3.000,NULL,Parent/Family Dynamics in Early Childhood Education,MW,02:20 pm-03:35 pm,25,22,3,Jennifer Strickland-Poole,01/09-04/24,CDRCTR 219,GLD: Community Service
None,None,EDEC,510,002,COL,3.000,NULL,Parent/Family Dynamics in Early Childhood Education,TR,01:15 pm-02:30 pm,25,25,0,Jennifer Strickland-Poole,01/09-04/24,CDRCTR 227,GLD: Community Service
None,None,EDEC,510,003,COL,3.000,NULL,Parent/Family Dynamics in Early Childhood Education,W,04:40 pm-07:25 pm,25,22,3,Susi Long,01/09-04/24,CDRCTR 219,GLD: Community Service
None,None,EDEC,797,001,COL,3.000,NULL,Seminar in Early Childhood Education,T,04:25 pm-07:10 pm,3,3,0,Meir Muller,01/09-04/24,CDRCTR 219,
None,None,EDEC,797,R80,COL,3.000,NULL,Seminar in Early Childhood Education,T,04:25 pm-07:10 pm,13,12,1,Meir Muller,01/09-04/24,CDRCTR 219,
None,None,EDEC,814,001,COL,3.000,NULL,Analysis of Current Research in Early Childhood Education,,None,1,1,0,Meir Muller,01/09-04/24,None,
None,None,EDEC,A211,060,AIK,3.000,NULL,Family Life Education and Professional Practice,,None,25,21,4,Sally L. McClellan,01/09-04/24,1WEB 1,
None,None,EDEC,A211,PC,AIK,3.000,NULL,Family Life Education and Professional Practice,,None,10,0,10,None,03/13-05/02,1WEB 1,
None,None,EDEC,A256,060,AIK,3.000,NULL,Physical Education and Health in Early Childhood,,None,30,25,5,Sally L. McClellan,01/09-04/24,1WEB 1,
None,None,EDEC,A411,001,AIK,3.000,NULL,Child Development and Foundations in Early Learning - WRI,R,09:25 am-12:05 pm,20,13,7,Sally L. McClellan,01/09-04/24,BUSEDU 144,USCA Writing Intensive
None,None,EDEC,A435,001,AIK,4.000,NULL,Math Experiences in Early Childhood Education,M,08:00 am-02:00 pm,20,8,12,Bridget K. Coleman,01/09-04/24,EAKNES 1,
None,None,EDEC,A436,001,AIK,4.000,NULL,Social Studies and Science in Early Childhood Education,W,08:00 am-02:00 pm,20,8,12,Ashlee Hirsh Horton,01/09-04/24,EAKNES 1,
None,None,EDEC,A469,001,AIK,12.000,NULL,Internship in Early Childhood Education,,None,25,12,13,Arlene S Puryear,01/09-04/24,None,
None,None,EDEC,A476,001,AIK,3.000,NULL,Senior Seminar,T,03:30 pm-06:00 pm,25,13,12,Arlene S Puryear,01/09-04/24,BUSEDU 140,
None,None,EDEC,A540,001,AIK,3.000,NULL,Child Study and Assessment - WRI,R,12:15 pm-02:55 pm,30,13,17,Sally L. McClellan,01/09-04/24,BUSEDU 143,USCA Writing Intensive
None,None,EDEC,A542,001,AIK,3.000,NULL,Environmental Design and Classroom Management in Early Childhood Education,T,09:25 am-12:05 pm,30,13,17,Vernelle Tyler,01/09-04/24,BUSEDU 144,
None,None,EDEC,B342,001,BFT,3.000,NULL,Curriculum Planning and Development in Early Childhood Education,T,12:15 pm-02:55 pm,25,15,10,Elizabeth Hammond Brinkerhoff,01/09-04/24,HARG 158,
None,None,EDEC,B342,001,BFT,3.000,NULL,Curriculum Planning and Development in Early Childhood Education,T,10:45 am-01:15 pm,25,15,10,Elizabeth Hammond Brinkerhoff,05/02-05/02,HARG 158,
None,None,EDEC,B345,001,BFT,3.000,NULL,Family in Early Life Childhood,R,12:15 pm-02:55 pm,25,6,19,Renarta H. Tompkins,01/09-04/24,HARG 158,
None,None,EDEC,B345,001,BFT,3.000,NULL,Family in Early Life Childhood,R,01:30 pm-04:00 pm,25,6,19,Renarta H. Tompkins,04/27-04/27,HARG 158,
None,None,EDEC,B469,B01,BFT,12.000,NULL,Internship in Early Childhood Education,,None,4,3,1,Maryanne Rizzi,01/09-04/24,None,
None,None,EDEC,B476,001,BFT,3.000,NULL,Senior Seminar in Early Childhood Education,M,04:45 pm-07:30 pm,20,3,17,Maryanne Rizzi,01/09-04/24,HARG 158,
None,None,EDEC,B476,001,BFT,3.000,NULL,Senior Seminar in Early Childhood Education,M,04:15 pm-06:45 pm,20,3,17,Maryanne Rizzi,05/01-05/01,HARG 158,
None,None,EDEC,U349,01,UPS,3.000,NULL,Creativity and Play,W,12:10 pm-02:45 pm,25,19,6,Abigail Ashley Haas,01/09-04/24,URC 248,
None,None,EDEC,U398,01,UPS,1.000-3.000,NULL,Topics in Early Childhood Education,,None,10,2,8,Marilyn J. Izzard,01/09-04/24,None,
None,None,EDEC,U410,01,UPS,2.000,NULL,Clinical in Early Childhood Education,W,08:30 am-12:30 pm,16,12,4,Laura M Hooks,01/09-04/24,LOES 1,
